Index,Date,Time,Counter,Lvdt1,Lvdt2,Force(kN),Potm,LVDT1,LVDT2,Stress [MPa],Strain Ax. [%],Strain Ax [-],Strain Rad. [%],Gemidd,IFlow,IPress,IVol,FlowA,PressA,VolA,FlowB,PressB,VolB
10642,44677.7377,10641.56825,78265268,0.628763,0.638518,40.549543,23.738455,-0.370903,-0.361719,57.72183,0.495826,0.00495826,0,-0.365282,-0.10309,490,63.1556,0,0,0,0,0,0
10643,44677.73771,10642.56825,78265269,0.625909,0.635885,39.466325,23.736483,-0.377885,-0.367372,55.657004,0.483539,0.00483539,0,-0.373411,-0.04749,490,63.1562,0,0,0,0,0,0
10644,44677.73772,10643.56825,78265270,0.625764,0.635553,40.870739,23.738455,-0.369951,-0.359385,57.305044,0.492964,0.00492964,0,-0.365818,0.91676,491.8,63.1202,0,0,0,0,0,0
10645,44677.73773,10644.56825,78265271,0.627786,0.637791,39.667103,23.735497,-0.376812,-0.367438,56.599182,0.48836,0.0048836,0,-0.371091,3.06274,496.4,63.0664,0,0,0,0,0,0
10646,44677.73774,10645.56825,78265272,0.624394,0.634417,40.149435,23.736483,-0.374688,-0.363987,56.28713,0.486251,0.00486251,0,-0.370512,1.5389,498.2,63.0482,0,0,0,0,0,0
10647,44677.73776,10646.56825,78265273,0.630093,0.639929,40.736847,23.740427,-0.370688,-0.36116,58.020418,0.496425,0.00496425,0,-0.364975,0.93272,498.9,63.033,0,0,0,0,0,0
10648,44677.73777,10647.56825,78265274,0.625497,0.63565,39.543353,23.736483,-0.377927,-0.367734,55.962458,0.484367,0.00484367,0,-0.372832,0.90162,500,63.0225,0,0,0,0,0,0
10649,44677.73778,10648.56825,78265275,0.623004,0.632831,39.548557,23.735497,-0.377942,-0.367931,56.080914,0.484508,0.00484508,0,-0.372719,0.88827,500,63.0171,0,0,0,0,0,0
10650,44677.73779,10649.56825,78265276,0.622885,0.63278,39.645074,23.734511,-0.377773,-0.367668,56.061602,0.484251,0.00484251,0,-0.372904,0.23167,500,63.0136,0,0,0,0,0,0
10651,44677.7378,10650.56825,78265277,0.623656,0.633465,39.774185,23.736483,-0.37698,-0.367076,56.288574,0.485343,0.00485343,0,-0.372145,-0.01679,500,63.014,0,0,0,0,0,0
10652,44677.73781,10651.56825,78265278,0.624014,0.633795,39.894443,23.734511,-0.376392,-0.366813,56.418684,0.486023,0.00486023,0,-0.371553,-0.01505,500,63.0142,0,0,0,0,0,0
10653,44677.73782,10652.56825,78265279,0.624419,0.634195,39.904244,23.735497,-0.376272,-0.366452,56.444696,0.486343,0.00486343,0,-0.371342,0.03011,500,63.0135,0,0,0,0,0,0
10654,44677.73784,10653.56825,78265280,0.625053,0.634841,40.043472,23.735497,-0.375487,-0.365532,56.632831,0.487331,0.00487331,0,-0.370708,0.11236,500,63.0113,0,0,0,0,0,0
10655,44677.73785,10654.56825,78265281,0.625616,0.635348,40.12901,23.735497,-0.374991,-0.365236,56.761635,0.488263,0.00488263,0,-0.370046,0.43789,500,63.0099,0,0,0,0,0,0
10656,44677.73786,10655.56825,78265282,0.626075,0.635831,40.207596,23.734511,-0.374512,-0.364644,56.870212,0.48887,0.0048887,0,-0.369569,0.26335,500,63.008,0,0,0,0,0,0
10657,44677.73787,10656.56825,78265283,0.626474,0.63623,40.2716,23.735497,-0.374138,-0.364414,56.962656,0.489377,0.00489377,0,-0.36931,0.17427,500,63.0077,0,0,0,0,0,0
10658,44677.73788,10657.56825,78265284,0.62689,0.636632,40.34384,23.736483,-0.373661,-0.363757,57.059634,0.489954,0.00489954,0,-0.368812,0.1127,500,63.0075,0,0,0,0,0,0
10659,44677.73789,10658.56825,78265285,0.627509,0.637235,40.447512,23.737469,-0.373068,-0.363461,57.211566,0.490903,0.00490903,0,-0.368123,0.06947,500,63.0066,0,0,0,0,0,0
10660,44677.73791,10659.56825,78265286,0.627963,0.637676,40.511691,23.736483,-0.372644,-0.362869,57.300307,0.491529,0.00491529,0,-0.367782,0.04592,500,63.0055,0,0,0,0,0,0
10661,44677.73792,10660.56825,78265287,0.628354,0.638109,40.579692,23.737469,-0.372205,-0.362573,57.39758,0.492049,0.00492049,0,-0.36728,0.05241,500,63.0048,0,0,0,0,0,0
10662,44677.73793,10661.56825,78265288,0.628833,0.63853,40.652588,23.736483,-0.371812,-0.36208,57.505328,0.492655,0.00492655,0,-0.366993,0.06,500,63.0038,0,0,0,0,0,0
10663,44677.73794,10662.56825,78265289,0.629354,0.638967,40.721425,23.737469,-0.371341,-0.361752,57.599994,0.493493,0.00493493,0,-0.366422,0.06428,500,63.0028,0,0,0,0,0,0
10664,44677.73795,10663.56825,78265290,0.629796,0.639396,40.790986,23.736483,-0.370926,-0.361258,57.703186,0.494046,0.00494046,0,-0.365989,0.06035,500,63.0021,0,0,0,0,0,0
10665,44677.73796,10664.56825,78265291,0.630138,0.639778,40.855219,23.739441,-0.370547,-0.360765,57.787971,0.494562,0.00494562,0,-0.36561,0.05316,500,63.0011,0,0,0,0,0,0
10666,44677.73798,10665.56825,78265292,0.630574,0.64025,40.938052,23.737469,-0.369998,-0.360174,57.901822,0.495176,0.00495176,0,-0.365147,0.04775,500,63.0001,0,0,0,0,0,0
10667,44677.73799,10666.56825,78265293,0.631107,0.640769,41.019415,23.740427,-0.369527,-0.359582,58.014486,0.495849,0.00495849,0,-0.364731,0.04813,500,62.9995,0,0,0,0,0,0
10668,44677.738,10667.56825,78265294,0.631555,0.641243,41.090099,23.739441,-0.369089,-0.359418,58.120277,0.496515,0.00496515,0,-0.364291,0.05218,500,62.9986,0,0,0,0,0,0
10669,44677.73801,10668.56825,78265295,0.631996,0.641703,41.164328,23.740427,-0.368627,-0.358793,58.230428,0.49725,0.0049725,0,-0.363796,0.05319,500,62.9977,0,0,0,0,0,0
10670,44677.73802,10669.56825,78265296,0.632447,0.642182,41.243989,23.740427,-0.368121,-0.358234,58.336924,0.497949,0.00497949,0,-0.363288,0.05227,500,62.9971,0,0,0,0,0,0
10671,44677.73803,10670.56825,78265297,0.632919,0.642633,41.320103,23.739441,-0.367681,-0.357939,58.443427,0.498642,0.00498642,0,-0.362733,0.05102,500,62.9962,0,0,0,0,0,0
10672,44677.73804,10671.56825,78265298,0.633302,0.643042,41.379078,23.741413,-0.367279,-0.357544,58.534441,0.499155,0.00499155,0,-0.362365,0.05001,500,62.9954,0,0,0,0,0,0
10673,44677.73806,10672.56825,78265299,0.633827,0.643558,41.485354,23.741413,-0.3667,-0.35692,58.670049,0.500047,0.00500047,0,-0.361787,0.05001,500,62.9948,0,0,0,0,0,0
10674,44677.73807,10673.56825,78265300,0.635403,0.645229,41.707799,23.743386,-0.365261,-0.355539,59.013631,0.502287,0.00502287,0,-0.360382,0.05001,500,62.9941,0,0,0,0,0,0
10675,44677.73808,10674.56825,78265301,0.635427,0.645294,41.685831,23.742399,-0.365249,-0.355375,58.978819,0.502239,0.00502239,0,-0.360247,0.0463,500,62.9934,0,0,0,0,0,0
10676,44677.73809,10675.56825,78265302,0.635627,0.645487,41.759016,23.743386,-0.36497,-0.355145,59.067383,0.502601,0.00502601,0,-0.360016,0.0463,500,62.9928,0,0,0,0,0,0
10677,44677.7381,10676.56825,78265303,0.636126,0.645978,41.830184,23.743386,-0.364513,-0.354783,59.171666,0.503226,0.00503226,0,-0.359486,0.04465,500,62.992,0,0,0,0,0,0
10678,44677.73811,10677.56825,78265304,0.636782,0.646613,41.953355,23.745358,-0.363758,-0.35383,59.340723,0.50423,0.0050423,0,-0.358891,0.04375,500,62.9913,0,0,0,0,0,0
10679,44677.73813,10678.56825,78265305,0.637445,0.647314,42.051947,23.745358,-0.363164,-0.353304,59.477862,0.505203,0.00505203,0,-0.35821,0.04375,500,62.9908,0,0,0,0,0,0
10680,44677.73814,10679.56825,78265306,0.637874,0.647758,42.11462,23.745358,-0.362772,-0.352942,59.569138,0.505698,0.00505698,0,-0.357864,0.04181,500,62.9901,0,0,0,0,0,0
10681,44677.73815,10680.56825,78265307,0.638234,0.648118,42.162522,23.746344,-0.362423,-0.352548,59.645111,0.506241,0.00506241,0,-0.357498,0.04094,500,62.9894,0,0,0,0,0,0
10682,44677.73816,10681.56825,78265308,0.638621,0.648543,42.228785,23.74733,-0.362025,-0.351858,59.733602,0.506896,0.00506896,0,-0.357104,0.04094,500,62.9889,0,0,0,0,0,0
10683,44677.73817,10682.56825,78265309,0.638931,0.648927,42.296097,23.746344,-0.361613,-0.351726,59.825438,0.507444,0.00507444,0,-0.356596,0.04094,500,62.9882,0,0,0,0,0,0
10684,44677.73818,10683.56825,78265310,0.63934,0.649355,42.355956,23.74733,-0.361217,-0.35143,59.924153,0.507979,0.00507979,0,-0.356266,0.03915,500,62.9875,0,0,0,0,0,0
10685,44677.73819,10684.56825,78265311,0.639742,0.649783,42.422303,23.746344,-0.360809,-0.350937,60.021207,0.508618,0.00508618,0,-0.355909,0.03915,500,62.987,0,0,0,0,0,0
10686,44677.73821,10685.56825,78265312,0.640293,0.650294,42.584024,23.74733,-0.359878,-0.34982,60.179649,0.509568,0.00509568,0,-0.354979,0.03915,500,62.9863,0,0,0,0,0,0
10687,44677.73822,10686.56825,78265313,0.641439,0.651467,42.671034,23.749302,-0.359232,-0.349327,60.36255,0.510876,0.00510876,0,-0.354239,0.03741,500,62.9858,0,0,0,0,0,0
10688,44677.73823,10687.56825,78265314,0.641602,0.651634,42.771392,23.751274,-0.35868,-0.348472,60.467487,0.511429,0.00511429,0,-0.353693,0.03741,500,62.9853,0,0,0,0,0,0
10689,44677.73824,10688.56825,78265315,0.64278,0.652835,42.901326,23.750288,-0.357864,-0.347585,60.682772,0.512811,0.00512811,0,-0.35274,0.03596,500,62.9848,0,0,0,0,0,0
10690,44677.73825,10689.56825,78265316,0.642819,0.652894,42.852672,23.751274,-0.357866,-0.347552,60.628525,0.51292,0.0051292,0,-0.352704,0.03596,500,62.9841,0,0,0,0,0,0
10691,44677.73826,10690.56825,78265317,0.643541,0.653594,42.945902,23.751274,-0.357199,-0.347026,60.768511,0.513956,0.00513956,0,-0.352199,0.03596,500,62.9837,0,0,0,0,0,0
10692,44677.73828,10691.56825,78265318,0.644086,0.654156,43.087318,23.750288,-0.356614,-0.346368,60.961173,0.514649,0.00514649,0,-0.351661,0.03495,500,62.9831,0,0,0,0,0,0
10693,44677.73829,10692.56825,78265319,0.644225,0.654301,43.14925,23.752261,-0.35624,-0.346073,61.025068,0.515148,0.00515148,0,-0.351301,0.03495,500,62.9825,0,0,0,0,0,0
10694,44677.7383,10693.56825,78265320,0.644769,0.654858,43.219031,23.754233,-0.355821,-0.345514,61.137553,0.515785,0.00515785,0,-0.350703,0.03359,500,62.9821,0,0,0,0,0,0
10695,44677.73831,10694.56825,78265321,0.645261,0.655334,43.291611,23.754233,-0.355379,-0.345317,61.237679,0.516572,0.00516572,0,-0.350365,0.03278,500,62.9815,0,0,0,0,0,0
10696,44677.73832,10695.56825,78265322,0.645728,0.655818,43.361075,23.753247,-0.3549,-0.344889,61.340543,0.517196,0.00517196,0,-0.349763,0.0326,500,62.9809,0,0,0,0,0,0
10697,44677.73833,10696.56825,78265323,0.6461,0.656235,43.430812,23.753247,-0.354498,-0.34433,61.435236,0.517634,0.00517634,0,-0.349508,0.03255,500,62.9805,0,0,0,0,0,0
10698,44677.73835,10697.56825,78265324,0.646438,0.656638,43.490539,23.754233,-0.354131,-0.344035,61.520439,0.518205,0.00518205,0,-0.349108,0.03228,500,62.9799,0,0,0,0,0,0
10699,44677.73836,10698.56825,78265325,0.646841,0.656995,43.549944,23.757191,-0.35377,-0.343706,61.600348,0.518824,0.00518824,0,-0.348663,0.03226,500,62.9793,0,0,0,0,0,0
10700,44677.73837,10699.56825,78265326,0.64737,0.657794,43.738804,23.756205,-0.352599,-0.34226,61.685896,0.519793,0.00519793,0,-0.347827,0.03208,500,62.9789,0,0,0,0,0,0
10701,44677.73838,10700.56825,78265327,0.648027,0.658387,43.802294,23.757191,-0.352232,-0.341701,61.736439,0.520215,0.00520215,0,-0.347625,0.03144,500,62.9784,0,0,0,0,0,0
10702,44677.73839,10701.56825,78265328,0.648355,0.658835,43.842885,23.756205,-0.351939,-0.341668,61.939528,0.521132,0.00521132,0,-0.346818,0.0311,500,62.9778,0,0,0,0,0,0
10703,44677.7384,10702.56825,78265329,0.649423,0.659678,43.775402,23.758177,-0.351599,-0.341044,62.019889,0.522426,0.00522426,0,-0.346285,0.03084,500,62.9775,0,0,0,0,0,0
10704,44677.73841,10703.56825,78265330,0.649992,0.660176,43.938084,23.757191,-0.350795,-0.340452,62.168669,0.523068,0.00523068,0,-0.345704,0.03,500,62.977,0,0,0,0,0,0
10705,44677.73843,10704.56825,78265331,0.649771,0.660064,43.909935,23.757191,-0.351011,-0.340616,62.092752,0.523017,0.00523017,0,-0.345734,0.02979,500,62.9764,0,0,0,0,0,0
10706,44677.73844,10705.56825,78265332,0.650676,0.661,43.951795,23.758177,-0.350442,-0.339762,62.196852,0.523889,0.00523889,0,-0.34513,0.02956,500,62.9761,0,0,0,0,0,0
10707,44677.73845,10706.56825,78265333,0.651527,0.661733,44.164439,23.759163,-0.349246,-0.339038,62.50232,0.525298,0.00525298,0,-0.344149,0.02869,500,62.9756,0,0,0,0,0,0
10708,44677.73846,10707.56825,78265334,0.651857,0.662118,44.171189,23.759163,-0.3491,-0.338545,62.583162,0.52607,0.0052607,0,-0.343603,0.02855,500,62.9751,0,0,0,0,0,0
10709,44677.73847,10708.56825,78265335,0.652132,0.662536,44.393923,23.760149,-0.348185,-0.337789,62.837604,0.5269,0.005269,0,-0.343028,0.02843,500,62.9747,0,0,0,0,0,0
10710,44677.73848,10709.56825,78265336,0.652612,0.662968,44.50128,23.759163,-0.347699,-0.337296,62.956983,0.527712,0.00527712,0,-0.342453,0.02806,500,62.9742,0,0,0,0,0,0
10711,44677.7385,10710.56825,78265337,0.653372,0.66367,44.554412,23.762122,-0.347332,-0.336836,63.023348,0.528075,0.00528075,0,-0.34222,0.02756,500,62.9738,0,0,0,0,0,0
10712,44677.73851,10711.56825,78265338,0.653651,0.663943,44.644458,23.761136,-0.346809,-0.33654,63.138251,0.528712,0.00528712,0,-0.341745,0.02704,500,62.9735,0,0,0,0,0,0
10713,44677.73852,10712.56825,78265339,0.654339,0.664601,44.73068,23.761136,-0.346298,-0.33585,63.264521,0.529547,0.00529547,0,-0.341108,0.02646,500,62.973,0,0,0,0,0,0
10714,44677.73853,10713.56825,78265340,0.654754,0.665001,44.795653,23.761136,-0.345824,-0.335423,63.362306,0.530233,0.00530233,0,-0.340613,0.02612,500,62.9725,0,0,0,0,0,0
10715,44677.73854,10714.56825,78265341,0.655213,0.66544,44.860478,23.764094,-0.345399,-0.334864,63.459323,0.530772,0.00530772,0,-0.340312,0.02632,500,62.9722,0,0,0,0,0,0
10716,44677.73855,10715.56825,78265342,0.655612,0.665833,44.924036,23.764094,-0.344991,-0.334732,63.541949,0.531392,0.00531392,0,-0.339878,0.02612,500,62.9717,0,0,0,0,0,0
10717,44677.73857,10716.56825,78265343,0.65608,0.666271,44.999239,23.764094,-0.344532,-0.334108,63.649744,0.532084,0.00532084,0,-0.339492,0.02591,500,62.9712,0,0,0,0,0,0
10718,44677.73858,10717.56825,78265344,0.656531,0.666697,45.071727,23.764094,-0.344048,-0.333714,63.756617,0.532657,0.00532657,0,-0.338992,0.02606,500,62.9709,0,0,0,0,0,0
10719,44677.73859,10718.56825,78265345,0.657293,0.667431,45.222766,23.76508,-0.34312,-0.332958,63.953352,0.533983,0.00533983,0,-0.338054,0.02551,500,62.9704,0,0,0,0,0,0
10720,44677.7386,10719.56825,78265346,0.658055,0.668191,45.30458,23.76508,-0.342599,-0.332234,64.086959,0.534737,0.00534737,0,-0.337584,0.02493,500,62.97,0,0,0,0,0,0
10721,44677.73861,10720.56825,78265347,0.658481,0.668618,45.369699,23.766066,-0.342154,-0.332037,64.176211,0.535353,0.00535353,0,-0.337058,0.02452,500,62.9698,0,0,0,0,0,0
10722,44677.73862,10721.56825,78265348,0.659159,0.669259,45.48272,23.767052,-0.341448,-0.331478,64.333122,0.536293,0.00536293,0,-0.336372,0.02429,500,62.9693,0,0,0,0,0,0
10723,44677.73863,10722.56825,78265349,0.65984,0.669896,45.590471,23.767052,-0.340728,-0.330722,64.486676,0.537243,0.00537243,0,-0.335782,0.02429,500,62.9689,0,0,0,0,0,0
10724,44677.73865,10723.56825,78265350,0.660426,0.670473,45.671376,23.767052,-0.340167,-0.330131,64.606978,0.538112,0.00538112,0,-0.335099,0.02406,500,62.9687,0,0,0,0,0,0
10725,44677.73866,10724.56825,78265351,0.660788,0.670853,45.715695,23.769024,-0.339899,-0.329901,64.668723,0.538603,0.00538603,0,-0.33483,0.02322,500,62.9683,0,0,0,0,0,0
10726,44677.73867,10725.56825,78265352,0.661088,0.671147,45.769143,23.769024,-0.339572,-0.329605,64.743243,0.539029,0.00539029,0,-0.334532,0.02293,500,62.9678,0,0,0,0,0,0
10727,44677.73868,10726.56825,78265353,0.661385,0.67145,45.81698,23.770011,-0.339264,-0.32921,64.812977,0.539392,0.00539392,0,-0.33428,0.02258,500,62.9675,0,0,0,0,0,0
10728,44677.73869,10727.56825,78265354,0.661687,0.671769,45.864259,23.770011,-0.338964,-0.328652,64.87805,0.540001,0.00540001,0,-0.333825,0.02241,500,62.9671,0,0,0,0,0,0
10729,44677.7387,10728.56825,78265355,0.662089,0.67214,45.93767,23.769024,-0.338515,-0.328421,64.979078,0.540462,0.00540462,0,-0.333355,0.02247,500,62.9666,0,0,0,0,0,0
10730,44677.73872,10729.56825,78265356,0.662618,0.672667,46.017651,23.770011,-0.338047,-0.327896,65.091929,0.541228,0.00541228,0,-0.332992,0.02247,500,62.9664,0,0,0,0,0,0
10731,44677.73873,10730.56825,78265357,0.66304,0.673104,46.081633,23.770997,-0.337589,-0.327435,65.191887,0.541833,0.00541833,0,-0.332568,0.02253,500,62.966,0,0,0,0,0,0
10732,44677.73874,10731.56825,78265358,0.663432,0.67354,46.157987,23.770997,-0.337118,-0.326844,65.286938,0.542379,0.00542379,0,-0.332035,0.02235,500,62.9657,0,0,0,0,0,0
10733,44677.73875,10732.56825,78265359,0.663831,0.673993,46.228372,23.770997,-0.336661,-0.326679,65.39261,0.543092,0.00543092,0,-0.331695,0.02244,500,62.9653,0,0,0,0,0,0
10734,44677.73876,10733.56825,78265360,0.664198,0.674389,46.289726,23.771983,-0.336265,-0.326022,65.470263,0.543631,0.00543631,0,-0.331277,0.02232,500,62.9649,0,0,0,0,0,0
10735,44677.73877,10734.56825,78265361,0.665375,0.675576,46.428518,23.773955,-0.3352,-0.325102,65.691605,0.545254,0.00545254,0,-0.330096,0.02235,500,62.9647,0,0,0,0,0,0
10736,44677.73879,10735.56825,78265362,0.666072,0.676175,46.61694,23.773955,-0.334246,-0.324247,65.947944,0.546591,0.00546591,0,-0.329154,0.02166,500,62.9643,0,0,0,0,0,0
10737,44677.7388,10736.56825,78265363,0.666162,0.67631,46.471818,23.771983,-0.334495,-0.324148,65.737092,0.546353,0.00546353,0,-0.329338,0.02111,500,62.964,0,0,0,0,0,0
10738,44677.73881,10737.56825,78265364,0.666183,0.676386,46.590303,23.773955,-0.334387,-0.324346,65.897395,0.546451,0.00546451,0,-0.329175,0.02108,500,62.9636,0,0,0,0,0,0
10739,44677.73882,10738.56825,78265365,0.666936,0.677085,46.631521,23.774941,-0.33373,-0.323721,66.006347,0.547383,0.00547383,0,-0.328684,0.02099,500,62.9632,0,0,0,0,0,0
10740,44677.73883,10739.56825,78265366,0.667786,0.67788,46.868462,23.775927,-0.332546,-0.322571,66.333227,0.549033,0.00549033,0,-0.327512,0.02099,500,62.9628,0,0,0,0,0,0
10741,44677.73884,10740.56825,78265367,0.667634,0.67791,46.696954,23.774941,-0.333074,-0.322801,66.039226,0.548378,0.00548378,0,-0.327987,0.02061,500,62.9625,0,0,0,0,0,0
10742,44677.73885,10741.56825,78265368,0.668543,0.678849,46.747677,23.775927,-0.332631,-0.322176,66.146681,0.549476,0.00549476,0,-0.327378,0.02053,500,62.9623,0,0,0,0,0,0
10743,44677.73887,10742.56825,78265369,0.669288,0.67959,47.037021,23.776913,-0.331383,-0.321124,66.550241,0.550804,0.00550804,0,-0.326157,0.02038,500,62.9619,0,0,0,0,0,0
10744,44677.73888,10743.56825,78265370,0.669256,0.679544,47.018903,23.776913,-0.331395,-0.321223,66.513399,0.550908,0.00550908,0,-0.326169,0.01969,500,62.9617,0,0,0,0,0,0
10745,44677.73889,10744.56825,78265371,0.670284,0.680565,47.2699,23.779872,-0.330138,-0.319711,66.864051,0.552612,0.00552612,0,-0.324983,0.0194,500,62.9614,0,0,0,0,0,0
10746,44677.7389,10745.56825,78265372,0.670653,0.680998,47.289827,23.778886,-0.329972,-0.319514,66.899302,0.55295,0.0055295,0,-0.324792,0.01925,500,62.9611,0,0,0,0,0,0
10747,44677.73891,10746.56825,78265373,0.670907,0.681241,47.342648,23.778886,-0.329699,-0.319218,66.971445,0.553359,0.00553359,0,-0.324501,0.0192,500,62.9609,0,0,0,0,0,0
10748,44677.73892,10747.56825,78265374,0.671281,0.681564,47.394544,23.779872,-0.329291,-0.318922,67.050198,0.553876,0.00553876,0,-0.324109,0.0187,500,62.9605,0,0,0,0,0,0
10749,44677.73894,10748.56825,78265375,0.671748,0.682046,47.477656,23.779872,-0.32878,-0.318363,67.168508,0.554629,0.00554629,0,-0.323613,0.01862,500,62.9601,0,0,0,0,0,0
10750,44677.73895,10749.56825,78265376,0.672285,0.682575,47.562638,23.778886,-0.328255,-0.318133,67.281929,0.55527,0.0055527,0,-0.323163,0.01841,500,62.9598,0,0,0,0,0,0
10751,44677.73896,10750.56825,78265377,0.67275,0.682985,47.631303,23.780858,-0.327807,-0.317607,67.382109,0.556048,0.00556048,0,-0.322593,0.01827,500,62.9596,0,0,0,0,0,0
10752,44677.73897,10751.56825,78265378,0.673286,0.683527,47.725383,23.779872,-0.327246,-0.31695,67.509978,0.556644,0.00556644,0,-0.322107,0.01778,500,62.9592,0,0,0,0,0,0
10753,44677.73898,10752.56825,78265379,0.673766,0.684006,47.800892,23.781844,-0.326791,-0.31649,67.616135,0.557509,0.00557509,0,-0.321562,0.01737,500,62.959,0,0,0,0,0,0
10754,44677.73899,10753.56825,78265380,0.674303,0.684558,47.948628,23.78283,-0.325885,-0.315668,67.786538,0.558418,0.00558418,0,-0.320807,0.01766,500,62.9587,0,0,0,0,0,0
10755,44677.73901,10754.56825,78265381,0.675454,0.685725,48.063824,23.78283,-0.325127,-0.314912,67.996265,0.559748,0.00559748,0,-0.319906,0.01754,500,62.9584,0,0,0,0,0,0
10756,44677.73902,10755.56825,78265382,0.675765,0.686077,48.113536,23.78283,-0.324802,-0.314649,68.054496,0.560303,0.00560303,0,-0.319732,0.01754,500,62.9582,0,0,0,0,0,0
10757,44677.73903,10756.56825,78265383,0.676135,0.686432,48.162043,23.783816,-0.324435,-0.314222,68.134844,0.560736,0.00560736,0,-0.319373,0.01769,500,62.9579,0,0,0,0,0,0
10758,44677.73904,10757.56825,78265384,0.676594,0.686876,48.240596,23.78283,-0.324036,-0.313466,68.234541,0.561418,0.00561418,0,-0.31881,0.01763,500,62.9575,0,0,0,0,0,0
10759,44677.73905,10758.56825,78265385,0.677027,0.687298,48.295692,23.783816,-0.323632,-0.313334,68.321705,0.562056,0.00562056,0,-0.318476,0.01725,500,62.9573,0,0,0,0,0,0
10760,44677.73906,10759.56825,78265386,0.677726,0.687941,48.415823,23.783816,-0.3229,-0.31248,68.487667,0.56297,0.0056297,0,-0.317818,0.01702,500,62.957,0,0,0,0,0,0
10761,44677.73907,10760.56825,78265387,0.678435,0.68865,48.524485,23.784802,-0.322225,-0.311789,68.637,0.563927,0.00563927,0,-0.3171,0.01682,500,62.9567,0,0,0,0,0,0
10762,44677.73909,10761.56825,78265388,0.679082,0.689319,48.630288,23.785788,-0.321575,-0.311066,68.787424,0.564899,0.00564899,0,-0.316362,0.0167,500,62.9566,0,0,0,0,0,0
10763,44677.7391,10762.56825,78265389,0.679437,0.689735,48.683667,23.784802,-0.321215,-0.310705,68.864348,0.565385,0.00565385,0,-0.316083,0.01641,500,62.9563,0,0,0,0,0,0
10764,44677.73911,10763.56825,78265390,0.679843,0.690101,48.707992,23.785788,-0.320956,-0.310639,68.912553,0.565763,0.00565763,0,-0.315668,0.01615,500,62.956,0,0,0,0,0,0
10765,44677.73912,10764.56825,78265391,0.679857,0.690184,48.752952,23.785788,-0.320721,-0.310343,68.952454,0.566143,0.00566143,0,-0.315552,0.0161,500,62.9558,0,0,0,0,0,0
10766,44677.73913,10765.56825,78265392,0.680446,0.690778,48.84407,23.785788,-0.320157,-0.309521,69.093637,0.567022,0.00567022,0,-0.314912,0.01659,500,62.9554,0,0,0,0,0,0
10767,44677.73914,10766.56825,78265393,0.680958,0.69133,48.930627,23.788747,-0.319665,-0.309357,69.211837,0.567642,0.00567642,0,-0.314502,0.01621,500,62.9552,0,0,0,0,0,0
10768,44677.73916,10767.56825,78265394,0.681438,0.691824,48.994713,23.788747,-0.319261,-0.308963,69.305789,0.568406,0.00568406,0,-0.314044,0.01581,500,62.955,0,0,0,0,0,0
10769,44677.73917,10768.56825,78265395,0.681727,0.692181,49.048732,23.788747,-0.318885,-0.308272,69.383149,0.568858,0.00568858,0,-0.313632,0.0154,500,62.9547,0,0,0,0,0,0
10770,44677.73918,10769.56825,78265396,0.682061,0.692498,49.103898,23.787761,-0.318558,-0.307976,69.454859,0.569242,0.00569242,0,-0.313382,0.01555,500,62.9543,0,0,0,0,0,0
10771,44677.73919,10770.56825,78265397,0.682462,0.692876,49.151214,23.787761,-0.318214,-0.307845,69.522975,0.569904,0.00569904,0,-0.312919,0.01572,500,62.9541,0,0,0,0,0,0
10772,44677.7392,10771.56825,78265398,0.683372,0.693778,49.405261,23.790719,-0.31672,-0.306103,69.843001,0.571698,0.00571698,0,-0.311663,0.01618,500,62.9538,0,0,0,0,0,0
10773,44677.73921,10772.56825,78265399,0.684175,0.694668,49.326746,23.788747,-0.316568,-0.306234,69.79783,0.572304,0.00572304,0,-0.311253,0.0161,500,62.9536,0,0,0,0,0,0
10774,44677.73923,10773.56825,78265400,0.683849,0.694485,49.295891,23.790719,-0.316819,-0.306234,69.728169,0.571926,0.00571926,0,-0.311504,0.0161,500,62.9534,0,0,0,0,0,0
10775,44677.73924,10774.56825,78265401,0.685264,0.695941,49.339027,23.791705,-0.316294,-0.305676,69.890913,0.573165,0.00573165,0,-0.310802,0.01624,500,62.9531,0,0,0,0,0,0
10776,44677.73925,10775.56825,78265402,0.68566,0.696491,49.575954,23.793677,-0.315074,-0.304229,70.19256,0.574622,0.00574622,0,-0.309616,0.01569,500,62.9528,0,0,0,0,0,0
10777,44677.73926,10776.56825,78265403,0.685663,0.696608,49.786302,23.793677,-0.314417,-0.303473,70.396,0.575432,0.00575432,0,-0.309022,0.01549,500,62.9526,0,0,0,0,0,0
10778,44677.73927,10777.56825,78265404,0.685758,0.696732,49.70697,23.793677,-0.314811,-0.30344,70.264074,0.575005,0.00575005,0,-0.309315,0.01531,500,62.9524,0,0,0,0,0,0
10779,44677.73928,10778.56825,78265405,0.68668,0.697636,49.805583,23.794663,-0.314032,-0.303013,70.465889,0.576105,0.00576105,0,-0.308468,0.01563,500,62.9521,0,0,0,0,0,0
10780,44677.73929,10779.56825,78265406,0.687009,0.698022,49.99873,23.794663,-0.313086,-0.302093,70.677147,0.577326,0.00577326,0,-0.307647,0.01514,500,62.9519,0,0,0,0,0,0
10781,44677.73931,10780.56825,78265407,0.687041,0.698162,49.9669,23.793677,-0.313197,-0.302126,70.593761,0.577226,0.00577226,0,-0.307736,0.01485,500,62.9516,0,0,0,0,0,0
